  275.139912,     3.81387594
  278.162633,     4.26016305
  283.156246,     5.03027127
  288.187995,     5.40438585
  293.163236,     5.95025886
  298.157363,     6.25350189
  303.152235,     6.59811528
  308.168269,     7.05622413
  310.159062,     7.16815641
